seed,model,test_r2,test_rmse,test_nrmse,far_r2,mean_spearman,top1_agreement,mean_relative_regret,xy_readout_r2,xy_readout_p90,best_epoch
0,xy,0.9836467558183498,0.029803981321757888,0.12787980365034277,0.9794005944974962,0.9787516157937205,0.95,0.001927122644014961,,,30
0,full,0.8797222321934469,0.08082858975384598,0.34681085306915216,0.704295988806108,0.8612755224445998,0.65,0.036877756749128174,,,30
0,latent2,0.7240354175464803,0.12243314222393226,0.5253233123073064,0.7935243893849834,0.7118761206622131,0.475,0.1322001345428408,0.9107333098327051,1.6474413851903582,30
0,latent4,0.768679900848058,0.11209313269476333,0.48095748164670643,0.7617229035240561,0.7814669790486362,0.5625,0.08155078532691636,0.9629669111991634,1.0868188503886633,27
